unique_id;Date; Open;High;Low;Close;Adj;Close2;Volume
1;03-Aug-16;0.157;0.157;0.157;0.157;5,730.39;-;
1;02-Aug-16;0.156;0.156;0.156;0.156;5,693.89;-;
1;01-Aug-16;0.148;0.148;0.148;0.148;5,401.90;-;
1;29-Jul-16;0.152;0.152;0.152;0.152;5,547.90;-;
1;28-Jul-16;0.146;0.146;0.146;0.146;5,328.90;-;
1;27-Jul-16;0.147;0.147;0.147;0.147;5,365.40;1;
1;26-Jul-16;0.149;0.149;0.149;0.149;5,438.40;-;
1;25-Jul-16;0.153;0.153;0.153;0.153;5,584.40;-;
1;22-Jul-16;0.153;0.153;0.153;0.153;5,584.40;-;
1;21-Jul-16;0.154;0.154;0.154;0.154;5,620.90;-;
1;20-Jul-16;0.146;0.146;0.146;0.146;5,328.90;-;
1;19-Jul-16;0.149;0.149;0.149;0.149;5,438.40;-;
1;18-Jul-16;0.14;0.14;0.14;0.14;5,109.91;-;
1;15-Jul-16;0.137;0.137;0.137;0.137;5,000.41;-;
1;14-Jul-16;0.136;0.136;0.136;0.136;4,963.91;-;
1;13-Jul-16;0.148;0.148;0.148;0.148;5,401.90;-;
1;12-Jul-16;0.117;0.117;0.117;0.117;4,270.42;-;
1;11-Jul-16;0.112;0.112;0.112;0.112;4,087.92;-;
1;08-Jul-16;0.103;0.103;0.103;0.103;3,759.43;-;
1;07-Jul-16;0.103;0.103;0.103;0.103;3,759.43;-;
1;06-Jul-16;0.102;0.102;0.102;0.102;3,722.93;-;
1;05-Jul-16;0.102;0.102;0.102;0.102;3,722.93;-;
1;04-Jul-16;0.102;0.102;0.102;0.102;3,722.93;-;
1;01-Jul-16;0.102;0.102;0.102;0.102;3,722.93;-;
1;30-Jun-16;0.104;0.104;0.104;0.104;3,795.93;-;
1;29-Jun-16;0.1;0.1;0.1;0.1;3,649.93;-;
1;28-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;27-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;24-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;23-Jun-16;0.096;0.096;0.096;0.096;3,503.94;-;
1;22-Jun-16;0.097;0.097;0.097;0.097;3,540.43;-;
1;21-Jun-16;0.099;0.099;0.099;0.099;3,613.43;-;
1;20-Jun-16;0.099;0.099;0.099;0.099;3,613.43;-;
1;17-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;16-Jun-16;0.096;0.096;0.096;0.096;3,503.94;-;
1;15-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;14-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;13-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;10-Jun-16;0.099;0.099;0.099;0.099;3,613.43;-;
1;09-Jun-16;0.1;0.1;0.1;0.1;3,649.93;-;
1;08-Jun-16;0.095;0.134;0.095;0.134;4,890.91;12;
1;07-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;06-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;03-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;02-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;01-Jun-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;31-May-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;30-May-16;0.088;0.088;0.088;0.088;3,211.94;-;
1;27-May-16;0.088;0.088;0.088;0.088;3,211.94;-;
1;26-May-16;0.085;0.085;0.085;0.085;3,102.44;-;
1;25-May-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;24-May-16;0.076;0.076;0.076;0.076;2,773.95;-;
1;23-May-16;0.078;0.078;0.078;0.078;2,846.95;-;
1;20-May-16;0.078;0.078;0.078;0.078;2,846.95;-;
1;19-May-16;0.079;0.079;0.079;0.079;2,883.45;-;
1;18-May-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;17-May-16;0.08;0.08;0.08;0.08;2,919.95;100;
1;13-May-16;0.083;0.083;0.083;0.083;3,029.44;-;
1;12-May-16;0.087;0.087;0.087;0.087;3,175.44;2.5;
1;11-May-16;0.085;0.085;0.085;0.085;3,102.44;-;
1;10-May-16;0.082;0.082;0.082;0.082;2,992.94;-;
1;09-May-16;0.09;0.09;0.09;0.09;3,284.94;-;
1;06-May-16;0.093;0.093;0.093;0.093;3,394.44;-;
1;05-May-16;0.092;0.092;0.092;0.092;3,357.94;-;
1;04-May-16;0.093;0.093;0.093;0.093;3,394.44;-;
1;03-May-16;0.096;0.096;0.096;0.096;3,503.94;-;
1;02-May-16;0.097;0.097;0.097;0.097;3,540.43;-;
1;29-Apr-16;0.099;0.099;0.099;0.099;3,613.43;-;
1;28-Apr-16;0.103;0.103;0.103;0.103;3,759.43;-;
1;27-Apr-16;0.106;0.106;0.106;0.106;3,868.93;-;
1;26-Apr-16;0.104;0.104;0.104;0.104;3,795.93;-;
1;25-Apr-16;0.109;0.109;0.109;0.109;3,978.43;-;
1;22-Apr-16;0.109;0.109;0.109;0.109;3,978.43;-;
1;21-Apr-16;0.11;0.11;0.11;0.11;4,014.93;-;
1;20-Apr-16;0.105;0.105;0.105;0.105;3,832.43;-;
1;19-Apr-16;0.106;0.106;0.106;0.106;3,868.93;-;
1;18-Apr-16;0.101;0.101;0.101;0.101;3,686.43;-;
1;15-Apr-16;0.12;0.12;0.12;0.12;4,379.92;-;
1;14-Apr-16;0.135;0.135;0.135;0.135;4,927.41;10;
1;13-Apr-16;0.13;0.13;0.13;0.13;4,744.91;30;
1;12-Apr-16;0.097;0.097;0.097;0.097;3,540.43;-;
1;11-Apr-16;0.107;0.107;0.107;0.107;3,905.43;-;
1;08-Apr-16;0.107;0.107;0.107;0.107;3,905.43;-;
1;07-Apr-16;0.108;0.108;0.108;0.108;3,941.93;-;
1;06-Apr-16;0.108;0.108;0.108;0.108;3,941.93;-;
1;05-Apr-16;0.097;0.097;0.097;0.097;3,540.43;-;
1;04-Apr-16;0.105;0.105;0.105;0.105;3,832.43;-;
1;01-Apr-16;0.099;0.099;0.099;0.099;3,613.43;-;
1;31-Mar-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;30-Mar-16;0.095;0.095;0.095;0.095;3,467.44;-;
1;29-Mar-16;0.105;0.105;0.105;0.105;3,832.43;-;
1;24-Mar-16;0.108;0.108;0.108;0.108;3,941.93;-;
1;23-Mar-16;0.109;0.109;0.109;0.109;3,978.43;-;
1;22-Mar-16;0.109;0.109;0.109;0.109;3,978.43;-;
1;21-Mar-16;0.108;0.108;0.108;0.108;3,941.93;-;
1;18-Mar-16;0.117;0.117;0.117;0.117;4,270.42;-;
1;17-Mar-16;0.116;0.116;0.116;0.116;4,233.92;-;
1;16-Mar-16;0.113;0.113;0.113;0.113;4,124.42;-;
1;15-Mar-16;0.115;0.115;0.115;0.115;4,197.42;-;
1;14-Mar-16;0.111;0.111;0.111;0.111;4,051.43;-;
1;11-Mar-16;0.11;0.11;0.11;0.11;4,014.93;-;
1;10-Mar-16;0.113;0.113;0.113;0.113;4,124.42;-;
1;09-Mar-16;0.107;0.107;0.107;0.107;3,905.43;-;
1;08-Mar-16;0.105;0.105;0.105;0.105;3,832.43;-;
1;07-Mar-16;0.119;0.119;0.119;0.119;4,343.42;-;
1;04-Mar-16;0.107;0.107;0.107;0.107;3,905.43;-;
1;03-Mar-16;0.09;0.09;0.09;0.09;3,284.94;-;
1;02-Mar-16;0.097;0.097;0.097;0.097;3,540.43;-;
1;01-Mar-16;0.093;0.093;0.093;0.093;3,394.44;-;
1;29-Feb-16;0.1;0.1;0.1;0.1;3,649.93;-;
1;26-Feb-16;0.1;0.1;0.1;0.1;3,649.93;-;
1;25-Feb-16;0.1;0.1;0.1;0.1;3,649.93;-;
1;24-Feb-16;0.1;0.1;0.1;0.1;3,649.93;-;
1;23-Feb-16;0.091;0.091;0.091;0.091;3,321.44;-;
1;22-Feb-16;0.09;0.09;0.09;0.09;3,284.94;-;
1;19-Feb-16;0.099;0.099;0.099;0.099;3,613.43;1;
1;18-Feb-16;0.086;0.101;0.086;0.101;3,686.43;1;
1;17-Feb-16;0.081;0.081;0.081;0.081;2,956.45;-;
1;16-Feb-16;0.081;0.081;0.081;0.081;2,956.45;-;
1;15-Feb-16;0.081;0.081;0.081;0.081;2,956.45;-;
1;12-Feb-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;11-Feb-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;10-Feb-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;09-Feb-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;08-Feb-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;05-Feb-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;04-Feb-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;03-Feb-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;02-Feb-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;01-Feb-16;0.08;0.08;0.08;0.08;2,919.95;-;
1;29-Jan-16;0.081;0.081;0.081;0.081;2,956.45;-;
1;28-Jan-16;0.076;0.076;0.076;0.076;2,773.95;-;
1;27-Jan-16;0.078;0.078;0.078;0.078;2,846.95;-;
1;26-Jan-16;0.074;0.074;0.074;0.074;2,700.95;-;
1;25-Jan-16;0.083;0.083;0.083;0.083;3,029.44;-;
1;22-Jan-16;0.078;0.078;0.078;0.078;2,846.95;-;
1;21-Jan-16;0.077;0.077;0.077;0.077;2,810.45;-;
1;20-Jan-16;0.085;0.085;0.085;0.085;3,102.44;-;
1;19-Jan-16;0.085;0.085;0.085;0.085;3,102.44;-;
1;18-Jan-16;0.085;0.085;0.085;0.085;3,102.44;-;
1;15-Jan-16;0.085;0.085;0.085;0.085;3,102.44;-;
1;14-Jan-16;0.085;0.085;0.085;0.085;3,102.44;-;
1;13-Jan-16;0.085;0.085;0.085;0.085;3,102.44;-;
1;12-Jan-16;0.079;0.079;0.079;0.079;2,883.45;-;
1;11-Jan-16;0.081;0.081;0.081;0.081;2,956.45;-;
1;08-Jan-16;0.082;0.082;0.082;0.082;2,992.94;-;
1;07-Jan-16;0.1;0.1;0.1;0.1;3,649.93;10;
1;06-Jan-16;0.1;0.1;0.1;0.1;3,649.93;-;
1;05-Jan-16;0.1;0.1;0.1;0.1;3,649.93;-;
1;04-Jan-16;0.1;0.1;0.1;0.1;3,649.93;-;
1;30-Dec-15;0.096;0.096;0.096;0.096;3,503.94;-;
1;29-Dec-15;0.094;0.094;0.094;0.094;3,430.94;-;
1;28-Dec-15;0.09;0.09;0.09;0.09;3,284.94;-;
1;23-Dec-15;0.085;0.085;0.085;0.085;3,102.44;-;
1;22-Dec-15;0.085;0.085;0.085;0.085;3,102.44;-;
1;21-Dec-15;0.084;0.084;0.084;0.084;3,065.94;-;
1;18-Dec-15;0.082;0.082;0.082;0.082;2,992.94;-;
1;17-Dec-15;0.091;0.091;0.091;0.091;3,321.44;-;
1;16-Dec-15;0.086;0.086;0.086;0.086;3,138.94;-;
1;15-Dec-15;0.078;0.078;0.078;0.078;2,846.95;-;
1;14-Dec-15;0.073;0.073;0.073;0.073;2,664.45;-;
1;11-Dec-15;0.077;0.077;0.077;0.077;2,810.45;-;
1;10-Dec-15;0.098;0.098;0.093;0.093;3,394.44;22;
1;09-Dec-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;08-Dec-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;07-Dec-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;04-Dec-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;03-Dec-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;02-Dec-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;01-Dec-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;30-Nov-15;0.099;0.099;0.099;0.099;3,613.43;-;
1;27-Nov-15;0.108;0.108;0.108;0.108;3,941.93;-;
1;26-Nov-15;0.106;0.106;0.106;0.106;3,868.93;-;
1;25-Nov-15;0.101;0.101;0.101;0.101;3,686.43;4;
1;24-Nov-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;23-Nov-15;0.105;0.105;0.105;0.105;3,832.43;-;
1;20-Nov-15;0.105;0.105;0.105;0.105;3,832.43;-;
1;19-Nov-15;0.108;0.108;0.108;0.108;3,941.93;-;
1;18-Nov-15;0.11;0.11;0.11;0.11;4,014.93;-;
1;17-Nov-15;0.112;0.112;0.112;0.112;4,087.92;-;
1;16-Nov-15;0.108;0.108;0.108;0.108;3,941.93;-;
1;13-Nov-15;0.113;0.113;0.113;0.113;4,124.42;-;
1;12-Nov-15;0.123;0.123;0.123;0.123;4,489.42;-;
1;11-Nov-15;0.126;0.126;0.126;0.126;4,598.91;-;
1;10-Nov-15;0.131;0.131;0.131;0.131;4,781.41;-;
1;09-Nov-15;0.133;0.133;0.133;0.133;4,854.41;-;
1;06-Nov-15;0.127;0.127;0.127;0.127;4,635.41;-;
1;05-Nov-15;0.136;0.136;0.136;0.136;4,963.91;-;
1;04-Nov-15;0.137;0.137;0.137;0.137;5,000.41;-;
1;03-Nov-15;0.132;0.132;0.132;0.132;4,817.91;-;
1;02-Nov-15;0.126;0.126;0.126;0.126;4,598.91;-;
1;30-Oct-15;0.137;0.137;0.137;0.137;5,000.41;-;
1;29-Oct-15;0.138;0.138;0.138;0.138;5,036.91;-;
1;28-Oct-15;0.141;0.141;0.141;0.141;5,146.40;-;
1;27-Oct-15;0.15;0.15;0.15;0.15;5,474.90;-;
1;26-Oct-15;0.134;0.134;0.134;0.134;4,890.91;-;
1;23-Oct-15;0.133;0.133;0.133;0.133;4,854.41;-;
1;22-Oct-15;0.132;0.132;0.132;0.132;4,817.91;-;
1;21-Oct-15;0.134;0.134;0.134;0.134;4,890.91;-;
1;20-Oct-15;0.133;0.133;0.133;0.133;4,854.41;-;
1;19-Oct-15;0.132;0.134;0.132;0.134;4,890.91;6;
1;16-Oct-15;0.132;0.132;0.132;0.132;4,817.91;-;
1;15-Oct-15;0.132;0.132;0.132;0.132;4,817.91;-;
1;14-Oct-15;0.135;0.135;0.135;0.135;4,927.41;-;
1;13-Oct-15;0.141;0.141;0.141;0.141;5,146.40;-;
1;12-Oct-15;0.17;0.17;0.15;0.15;5,474.90;20;
1;09-Oct-15;0.164;0.164;0.164;0.164;5,985.89;10;
1;08-Oct-15;0.127;0.127;0.127;0.127;4,635.41;-;
1;07-Oct-15;0.12;0.12;0.12;0.12;4,379.92;-;
1;06-Oct-15;0.136;0.136;0.136;0.136;4,963.91;-;
1;05-Oct-15;0.136;0.136;0.136;0.136;4,963.91;-;
1;02-Oct-15;0.139;0.139;0.139;0.139;5,073.41;-;
1;01-Oct-15;0.134;0.134;0.134;0.134;4,890.91;-;
1;30-Sep-15;0.115;0.115;0.115;0.115;4,197.42;-;
1;29-Sep-15;0.11;0.11;0.11;0.11;4,014.93;-;
1;28-Sep-15;0.112;0.112;0.112;0.112;4,087.92;-;
1;25-Sep-15;0.111;0.137;0.111;0.137;5,000.41;4;
1;24-Sep-15;0.099;0.099;0.099;0.099;3,613.43;-;
1;23-Sep-15;0.101;0.101;0.101;0.101;3,686.43;-;
1;22-Sep-15;0.095;0.095;0.095;0.095;3,467.44;-;
1;21-Sep-15;0.087;0.087;0.087;0.087;3,175.44;-;
1;18-Sep-15;0.087;0.087;0.087;0.087;3,175.44;-;
1;17-Sep-15;0.083;0.083;0.083;0.083;3,029.44;-;
1;16-Sep-15;0.08;0.08;0.08;0.08;2,919.95;-;
1;15-Sep-15;0.08;0.08;0.08;0.08;2,919.95;-;
1;14-Sep-15;0.081;0.081;0.081;0.081;2,956.45;-;
1;11-Sep-15;0.08;0.08;0.08;0.08;2,919.95;-;
1;10-Sep-15;0.08;0.08;0.08;0.08;2,919.95;-;
1;09-Sep-15;0.08;0.08;0.08;0.08;2,919.95;-;
1;08-Sep-15;0.08;0.08;0.08;0.08;2,919.95;-;
1;07-Sep-15;0.08;0.08;0.08;0.08;2,919.95;-;
1;04-Sep-15;0.08;0.08;0.08;0.08;2,919.95;-;
1;03-Sep-15;0.08;0.08;0.08;0.08;2,919.95;-;
1;02-Sep-15;0.08;0.08;0.08;0.08;2,919.95;-;
1;01-Sep-15;0.084;0.084;0.084;0.084;3,065.94;-;
1;31-Aug-15;0.088;0.088;0.088;0.088;3,211.94;-;
1;28-Aug-15;0.082;0.082;0.082;0.082;2,992.94;-;
1;27-Aug-15;0.074;0.096;0.074;0.096;3,503.94;3;
1;26-Aug-15;0.07;0.07;0.07;0.07;2,554.95;-;
1;25-Aug-15;0.06;0.06;0.06;0.06;2,189.96;-;
1;24-Aug-15;0.098;0.098;0.098;0.098;3,576.93;13;
1;21-Aug-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;20-Aug-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;19-Aug-15;0.098;0.098;0.098;0.098;3,576.93;-;
1;18-Aug-15;0.101;0.101;0.101;0.101;3,686.43;-;
1;17-Aug-15;0.104;0.104;0.104;0.104;3,795.93;-;
1;14-Aug-15;0.104;0.104;0.104;0.104;3,795.93;-;
1;13-Aug-15;0.106;0.106;0.106;0.106;3,868.93;-;
1;12-Aug-15;0.11;0.11;0.11;0.11;4,014.93;-;
1;11-Aug-15;0.112;0.112;0.112;0.112;4,087.92;-;
1;10-Aug-15;0.111;0.111;0.111;0.111;4,051.43;-;
1;07-Aug-15;0.116;0.141;0.116;0.141;5,146.40;8;
1;06-Aug-15;0.121;0.121;0.121;0.121;4,416.42;-;
1;05-Aug-15;0.123;0.123;0.123;0.123;4,489.42;-;
1;04-Aug-15;0.106;0.106;0.106;0.106;3,868.93;4.3;
1;03-Aug-15;0.117;0.117;0.117;0.117;4,270.42;-;
1;31-Jul-15;0.12;0.12;0.12;0.12;4,379.92;-;
1;30-Jul-15;0.127;0.127;0.127;0.127;4,635.41;-;
1;29-Jul-15;0.129;0.129;0.129;0.129;4,708.41;-;
1;28-Jul-15;0.132;0.132;0.12;0.12;4,379.92;100;
1;27-Jul-15;0.139;0.139;0.139;0.139;5,073.41;-;
1;24-Jul-15;0.143;0.143;0.143;0.143;5,219.40;-;
1;23-Jul-15;0.147;0.147;0.147;0.147;5,365.40;-;
1;22-Jul-15;0.149;0.149;0.149;0.149;5,438.40;-;
1;21-Jul-15;0.159;0.159;0.159;0.159;5,803.39;-;
1;20-Jul-15;0.159;0.159;0.159;0.159;5,803.39;4.5;
1;17-Jul-15;0.159;0.159;0.159;0.159;5,803.39;-;
1;16-Jul-15;0.158;0.158;0.158;0.158;5,766.89;-;
1;15-Jul-15;0.158;0.158;0.158;0.158;5,766.89;-;
1;14-Jul-15;0.157;0.157;0.157;0.157;5,730.39;-;
1;13-Jul-15;0.153;0.153;0.153;0.153;5,584.40;-;
1;10-Jul-15;0.158;0.158;0.158;0.158;5,766.89;-;
1;09-Jul-15;0.152;0.152;0.152;0.152;5,547.90;-;
1;08-Jul-15;0.159;0.159;0.159;0.159;5,803.39;-;
1;07-Jul-15;0.165;0.165;0.165;0.165;6,022.39;-;
1;06-Jul-15;0.164;0.164;0.164;0.164;5,985.89;-;
1;03-Jul-15;0.167;0.167;0.167;0.167;6,095.39;-;
1;02-Jul-15;0.169;0.169;0.169;0.169;6,168.39;-;
1;01-Jul-15;0.167;0.167;0.167;0.167;6,095.39;-;
1;30-Jun-15;0.166;0.166;0.166;0.166;6,058.89;-;
1;29-Jun-15;0.165;0.165;0.165;0.165;6,022.39;-;
1;26-Jun-15;0.171;0.171;0.171;0.171;6,241.38;-;
1;25-Jun-15;0.167;0.167;0.167;0.167;6,095.39;-;
1;24-Jun-15;0.175;0.175;0.175;0.175;6,387.38;-;
1;23-Jun-15;0.17;0.17;0.167;0.167;6,095.39;2;
1;22-Jun-15;0.172;0.172;0.172;0.172;6,277.88;-;
1;19-Jun-15;0.174;0.174;0.174;0.174;6,350.88;-;
1;18-Jun-15;0.174;0.174;0.174;0.174;6,350.88;-;
1;17-Jun-15;0.178;0.178;0.178;0.178;6,496.88;-;
1;16-Jun-15;0.18;0.18;0.18;0.18;6,569.88;-;
1;15-Jun-15;0.177;0.177;0.177;0.177;6,460.38;-;
1;12-Jun-15;0.181;0.181;0.181;0.181;6,606.38;-;
1;11-Jun-15;0.178;0.178;0.178;0.178;6,496.88;-;
1;10-Jun-15;0.178;0.178;0.178;0.178;6,496.88;-;
1;09-Jun-15;0.174;0.174;0.174;0.174;6,350.88;-;
1;08-Jun-15;0.185;0.187;0.185;0.187;6,825.37;10.5;
1;05-Jun-15;0.188;0.188;0.188;0.188;6,861.87;-;
1;04-Jun-15;0.196;0.196;0.196;0.196;7,153.87;-;
1;03-Jun-15;0.201;0.201;0.201;0.201;7,336.36;-;
1;02-Jun-15;0.207;0.207;0.207;0.207;7,555.36;-;
1;01-Jun-15;0.198;0.198;0.198;0.198;7,226.87;-;
1;29-May-15;0.207;0.207;0.207;0.207;7,555.36;-;
1;28-May-15;0.214;0.214;0.214;0.214;7,810.86;-;
1;27-May-15;0.212;0.212;0.212;0.212;7,737.86;-;
1;26-May-15;0.221;0.221;0.221;0.221;8,066.35;-;
1;25-May-15;0.224;0.224;0.224;0.224;8,175.85;-;
1;22-May-15;0.224;0.224;0.224;0.224;8,175.85;-;
1;21-May-15;0.22;0.22;0.22;0.22;8,029.85;-;
1;20-May-15;0.219;0.219;0.219;0.219;7,993.35;-;
1;19-May-15;0.219;0.219;0.219;0.219;7,993.35;-;
1;18-May-15;0.214;0.214;0.214;0.214;7,810.86;-;
1;15-May-15;0.215;0.215;0.215;0.215;7,847.35;-;
1;14-May-15;0.214;0.214;0.214;0.214;7,810.86;-;
1;13-May-15;0.21;0.21;0.21;0.21;7,664.86;-;
1;12-May-15;0.209;0.209;0.209;0.209;7,628.36;-;
1;11-May-15;0.207;0.207;0.207;0.207;7,555.36;-;
1;08-May-15;0.203;0.203;0.203;0.203;7,409.36;-;
1;07-May-15;0.201;0.201;0.201;0.201;7,336.36;-;
1;06-May-15;0.2;0.2;0.2;0.2;7,299.86;-;
1;05-May-15;0.176;0.176;0.176;0.176;6,423.88;-;
1;04-May-15;0.175;0.175;0.175;0.175;6,387.38;-;
1;30-Apr-15;0.178;0.178;0.178;0.178;6,496.88;-;
1;29-Apr-15;0.177;0.177;0.177;0.177;6,460.38;-;
1;28-Apr-15;0.174;0.174;0.174;0.174;6,350.88;-;
1;27-Apr-15;0.171;0.171;0.171;0.171;6,241.38;4;
1;24-Apr-15;0.18;0.18;0.18;0.18;6,569.88;-;
1;23-Apr-15;0.182;0.182;0.182;0.182;6,642.88;-;
1;22-Apr-15;0.188;0.188;0.188;0.188;6,861.87;-;
1;21-Apr-15;0.191;0.191;0.191;0.191;6,971.37;-;
1;20-Apr-15;0.21;0.21;0.21;0.21;7,664.86;12;
1;17-Apr-15;0.21;0.21;0.21;0.21;7,664.86;-;
1;16-Apr-15;0.21;0.21;0.21;0.21;7,664.86;-;
1;15-Apr-15;0.21;0.21;0.21;0.21;7,664.86;-;
1;14-Apr-15;0.211;0.211;0.211;0.211;7,701.36;-;
1;13-Apr-15;0.216;0.216;0.216;0.216;7,883.85;-;
1;10-Apr-15;0.22;0.22;0.22;0.22;8,029.85;8.57;
1;09-Apr-15;0.213;0.213;0.213;0.213;7,774.36;-;
1;08-Apr-15;0.214;0.24;0.214;0.24;8,759.84;4;
1;07-Apr-15;0.211;0.211;0.211;0.211;7,701.36;-;
1;02-Apr-15;0.214;0.214;0.214;0.214;7,810.86;-;
1;01-Apr-15;0.214;0.214;0.214;0.214;7,810.86;-;
1;31-Mar-15;0.215;0.215;0.215;0.215;7,847.35;-;
1;30-Mar-15;0.216;0.216;0.216;0.216;7,883.85;-;
1;27-Mar-15;0.214;0.214;0.214;0.214;7,810.86;-;
1;26-Mar-15;0.215;0.215;0.215;0.215;7,847.35;-;
1;25-Mar-15;0.216;0.216;0.216;0.216;7,883.85;-;
1;24-Mar-15;0.223;0.223;0.223;0.223;8,139.35;-;
1;23-Mar-15;0.227;0.227;0.227;0.227;8,285.35;-;
1;20-Mar-15;0.227;0.227;0.227;0.227;8,285.35;-;
1;19-Mar-15;0.224;0.224;0.224;0.224;8,175.85;8;
1;18-Mar-15;0.223;0.223;0.223;0.223;8,139.35;-;
1;17-Mar-15;0.224;0.224;0.224;0.224;8,175.85;-;
1;16-Mar-15;0.224;0.224;0.224;0.224;8,175.85;-;
1;13-Mar-15;0.22;0.22;0.22;0.22;8,029.85;-;
1;12-Mar-15;0.223;0.223;0.223;0.223;8,139.35;-;
1;11-Mar-15;0.22;0.22;0.22;0.22;8,029.85;-;
1;10-Mar-15;0.224;0.224;0.224;0.224;8,175.85;-;
1;09-Mar-15;0.226;0.226;0.226;0.226;8,248.85;-;
1;06-Mar-15;0.224;0.224;0.224;0.224;8,175.85;-;
1;05-Mar-15;0.223;0.223;0.223;0.223;8,139.35;-;
1;04-Mar-15;0.219;0.219;0.219;0.219;7,993.35;-;
1;03-Mar-15;0.223;0.223;0.223;0.223;8,139.35;-;
1;02-Mar-15;0.228;0.228;0.228;0.228;8,321.85;-;
1;27-Feb-15;0.229;0.229;0.229;0.229;8,358.35;-;
1;26-Feb-15;0.216;0.216;0.216;0.216;7,883.85;-;
1;25-Feb-15;0.214;0.214;0.214;0.214;7,810.86;-;
1;24-Feb-15;0.218;0.218;0.218;0.218;7,956.85;-;
1;23-Feb-15;0.217;0.217;0.217;0.217;7,920.35;-;
1;20-Feb-15;0.221;0.221;0.221;0.221;8,066.35;-;
1;19-Feb-15;0.223;0.223;0.223;0.223;8,139.35;-;
1;18-Feb-15;0.225;0.225;0.225;0.225;8,212.35;-;
1;17-Feb-15;0.221;0.221;0.221;0.221;8,066.35;-;
1;16-Feb-15;0.23;0.23;0.23;0.23;8,394.84;-;
1;13-Feb-15;0.233;0.233;0.233;0.233;8,504.34;-;
1;12-Feb-15;0.23;0.23;0.23;0.23;8,394.84;-;
1;11-Feb-15;0.231;0.231;0.231;0.231;8,431.34;-;
1;10-Feb-15;0.23;0.23;0.23;0.23;8,394.84;-;
1;09-Feb-15;0.235;0.235;0.235;0.235;8,577.34;-;
1;06-Feb-15;0.23;0.23;0.23;0.23;8,394.84;-;
1;05-Feb-15;0.219;0.219;0.219;0.219;7,993.35;-;
1;04-Feb-15;0.221;0.221;0.221;0.221;8,066.35;-;
1;03-Feb-15;0.22;0.22;0.22;0.22;8,029.85;-;
1;02-Feb-15;0.227;0.227;0.227;0.227;8,285.35;-;
1;30-Jan-15;0.228;0.228;0.228;0.228;8,321.85;-;
1;29-Jan-15;0.222;0.222;0.222;0.222;8,102.85;-;
1;28-Jan-15;0.238;0.238;0.238;0.238;8,686.84;-;
1;27-Jan-15;0.237;0.237;0.237;0.237;8,650.34;-;
1;26-Jan-15;0.236;0.236;0.236;0.236;8,613.84;-;
1;23-Jan-15;0.234;0.234;0.234;0.234;8,540.84;-;
1;22-Jan-15;0.226;0.226;0.226;0.226;8,248.85;-;
1;21-Jan-15;0.216;0.216;0.216;0.216;7,883.85;-;
1;20-Jan-15;0.218;0.218;0.218;0.218;7,956.85;-;
1;19-Jan-15;0.212;0.212;0.211;0.211;7,701.36;5;
1;16-Jan-15;0.206;0.206;0.206;0.206;7,518.86;-;
1;15-Jan-15;0.209;0.209;0.209;0.209;7,628.36;-;
1;14-Jan-15;0.217;0.217;0.217;0.217;7,920.35;-;
1;13-Jan-15;0.22;0.22;0.22;0.22;8,029.85;-;
1;12-Jan-15;0.224;0.224;0.224;0.224;8,175.85;-;
1;09-Jan-15;0.222;0.222;0.222;0.222;8,102.85;-;
1;08-Jan-15;0.219;0.219;0.219;0.219;7,993.35;-;
1;07-Jan-15;0.233;0.233;0.233;0.233;8,504.34;2.5;
